Year,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014
Code,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722,441,"4411,4412",4413,"442,443",442,443,444,4441,445,4451,4453,446,44611,447,448,4481,44811,44812,4482,44831,451,452,4521,4529,45291,45299,453,454,4541,45431,722
Industry,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places,Motor vehicle and parts dealers,Automobile and other motor vehicle dealers,"Automotive parts, acc., and tire stores","Furniture, home furn, electronics, and appliance stores",Furniture and home furnishings stores,Electronics and appliance stores,Building mat. and garden equip. and supplies dealers,Building mat. and supplies dealers,Food and beverage stores,Grocery stores,"Beer, wine and liquor stores",Health and personal care stores,Pharmacies and drug stores,Gasoline stations,Clothing and clothing access. stores,Clothing stores,Men's clothing stores,Women's clothing stores,Shoe stores,Jewelry stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Department stores,Other general merchandise stores,Warehouse clubs and superstores,All other gen. merchandise stores,Miscellaneous stores retailers,Nonstore retailers,Electronic shopping and mail order houses,Fuel dealers,Food services and drinking places
Jan. 2022,"132,820","122,156","10,664","20,275","12,531","7,744","42,845","36,942","81,794","73,398","6,070","34,576","28,514","56,489","26,599","18,908",,"3,420","3,381",,"8,733","73,572","11,907","61,665","52,952","8,713","15,604","109,904","99,776","3,381","89,290","128,587","118,511","10,076","19,186","11,749","7,437","42,131","36,833","77,522","69,483","5,752","32,747","27,591","53,146","24,278","16,910",,"3,380","3,059",,"8,143","68,245","11,227","57,018","49,268","7,750","14,288","104,142","94,725","3,601","72,335","114,181","105,714","8,467","18,965","11,730","7,235","38,490","33,254","71,322","63,335","5,868","30,346","25,469","40,368","20,710","14,090",467,"2,938","3,219","3,152","8,460","65,118","10,383","54,735","46,920","7,815","11,970","90,810","82,765","2,650","58,569","102,270","94,333","7,937","17,801","10,380","7,421","31,929","27,929","64,665","57,915","4,858","29,232","24,088","43,191","22,816","16,514",790,"3,292","3,159","2,880","6,735","60,511","10,861","49,650","42,770","6,880","11,597","65,587","58,011","2,620","68,657","99,281","91,571","7,710","17,471","9,760","7,711","31,903","27,797","64,172","57,527","4,659","28,556","23,693","39,681","22,050","16,112",791,"3,206","3,187","2,543","6,453","59,462","11,408","48,054","41,327","6,727","10,461","58,887","51,075","2,892","61,262","99,956","92,182","7,774","17,689","9,835","7,854","28,907","25,467","61,793","55,338","4,513","27,674","23,060","42,820","21,811","15,949",756,"3,218","3,001","2,640","6,788","58,455","12,105","46,350","39,915","6,435","10,903","54,249","46,275","3,580","59,402","99,447","91,682","7,765","17,201","9,493","7,708","28,433","25,153","59,571","53,315","4,329","26,150","21,659","39,958","22,039","16,162",802,"3,329","3,097","2,562","7,191","57,617","12,605","45,012","38,850","6,162","10,126","48,016","41,326","2,424","57,352","93,218","85,447","7,771","17,205","9,241","7,964","28,160","24,509","57,551","51,599","4,088","26,139","21,823","34,555","21,272","15,546",776,"3,380","3,007","2,539","7,268","56,250","13,222","43,028","37,253","5,775","9,797","43,071","36,727","2,259","53,075","88,511","81,227","7,284","17,343","8,701","8,642","26,486","22,980","57,108","51,234","4,020","25,317","21,044","36,615","21,022","15,309",775,"3,419","2,872","2,628","6,937","56,437","13,944","42,493","36,965","5,528","9,843","39,670","32,991","2,980","50,853","79,118","71,882","7,236","16,324","7,826","8,498","24,930","21,494","54,789","49,127","3,900","23,719","19,905","47,128","20,533","14,866",764,"3,382","2,789","2,656","6,484","54,548","13,698","40,850","35,570","5,280","9,234","36,296","28,657","3,965","45,948"
Feb. 2022,"131,337","120,491","10,846","19,445","11,715","7,730","42,910","36,897","82,144","73,865","5,952","35,131","28,924","55,484","25,941","18,764",,"3,356","3,228",,"8,613","73,505","11,723","61,782","52,984","8,798","15,293","110,866","100,685","3,331","87,273","130,468","120,402","10,066","19,425","11,783","7,642","42,318","36,854","77,778","69,619","5,910","32,335","26,956","56,066","25,096","17,347",,"3,516","3,125",,"8,462","68,961","11,412","57,549","49,684","7,865","14,695","102,329","92,819","3,822","75,619","110,910","102,467","8,443","18,079","11,079","7,000","36,967","31,823","71,650","63,714","5,825","30,033","25,281","41,303","19,774","13,665",473,"2,744","2,644","3,218","7,639","61,935","9,882","52,053","44,646","7,407","11,757","87,711","79,304","3,100","57,171","103,018","95,143","7,875","17,535","10,201","7,334","32,101","28,153","64,859","58,008","4,876","29,577","24,358","41,408","22,656","16,478",786,"3,253","3,172","2,735","6,716","60,843","10,868","49,975","43,036","6,939","11,547","66,416","58,654","2,564","68,683","100,686","92,677","8,009","17,425","9,799","7,626","30,496","26,586","62,953","56,332","4,661","28,761","23,911","41,301","22,128","16,053",738,"3,160","3,216","2,651","6,515","58,801","11,447","47,354","40,687","6,667","10,555","59,209","51,567","2,926","61,740","99,731","91,907","7,824","17,802","9,855","7,947","29,951","26,296","62,049","55,558","4,514","27,544","22,804","43,188","22,362","16,383",772,"3,286","3,069","2,690","7,106","58,745","12,111","46,634","40,186","6,448","10,824","54,452","47,043","2,770","59,668","98,751","91,073","7,678","17,111","9,490","7,621","28,862","25,324","59,914","53,686","4,302","26,426","21,939","40,203","21,698","15,921",786,"3,296","3,023","2,518","7,067","57,060","12,419","44,641","38,530","6,111","10,286","48,174","41,516","2,419","57,375","95,322","87,574","7,748","17,342","9,277","8,065","28,207","24,624","57,714","51,578","4,201","26,686","22,297","32,919","21,916","15,903",794,"3,452","3,195","2,602","7,291","57,187","13,221","43,966","38,052","5,914","9,773","43,319","37,062","2,238","54,145","87,193","79,804","7,389","16,999","8,508","8,491","25,570","22,184","57,183","51,321","4,029","25,089","20,869","37,844","21,282","15,553",804,"3,370","2,901","2,636","6,981","56,119","13,773","42,346","36,822","5,524","9,757","40,668","33,413","3,549","50,713","81,490","74,172","7,318","16,634","8,111","8,523","24,855","21,436","54,805","49,211","3,856","23,827","20,022","47,514","20,524","14,833",804,"3,413","2,842","2,618","6,798","55,363","14,110","41,253","35,903","5,350","9,385","37,132","29,433","4,004","46,457"
Mar. 2022,"129,662","119,106","10,556","19,112","11,418","7,694","41,391","35,652","81,888","73,731","5,880","35,251","29,283","54,993","25,616","18,466",,"3,271","3,165",,"8,611","71,641","11,280","60,361","51,749","8,612","15,286","110,830","100,920","3,408","87,392","128,765","118,592","10,173","20,039","11,914","8,125","43,392","37,900","78,468","70,331","5,841","32,738","27,319","63,284","26,107","18,114",,"3,630","3,232",,"8,490","69,631","11,461","58,170","50,151","8,019","14,983","103,341","93,398","3,858","77,812","130,694","121,099","9,595","20,078","11,956","8,122","42,218","36,421","71,966","63,837","5,926","32,551","27,373","46,005","24,049","16,394",613,"3,151","3,524",,"9,227","66,688","11,264","55,424","47,195","8,229","13,137","93,736","85,202","2,835","65,224","76,019","68,871","7,148","13,964","7,966","5,998","31,998","28,088","81,816","74,223","5,622","31,089","27,262","34,947","11,402","7,814",345,"1,500","1,701","1,730","5,538","62,671","8,830","53,841","45,799","8,042","9,774","70,636","63,387","2,356","48,245","103,409","95,277","8,132","17,541","9,901","7,640","30,808","26,950","64,066","57,440","4,664","28,667","23,857","42,907","22,430","16,353",765,"3,215","3,236","2,625","6,550","59,671","11,379","48,292","41,578","6,714","10,653","59,382","51,798","3,056","62,318","99,933","92,132","7,801","17,739","9,865","7,874","29,589","25,958","62,231","55,721","4,546","27,711","22,943","42,865","21,663","15,815",767,"3,175","2,933","2,696","7,162","58,076","11,444","46,632","40,259","6,373","10,646","55,276","47,778","2,775","60,232","96,817","89,052","7,765","17,389","9,569","7,820","28,685","25,057","60,341","54,116","4,314","26,560","22,070","39,907","21,832","15,988",831,"3,247","3,083","2,528","6,982","57,349","12,419","44,930","38,725","6,205","10,201","48,773","42,024","2,526","57,334","93,507","85,846","7,661","17,130","9,228","7,902","28,910","24,961","57,229","51,173","4,159","26,501","22,201","34,179","21,419","15,632",783,"3,395","3,003","2,567","7,273","57,032","13,142","43,890","38,019","5,871","10,064","43,386","37,412","1,922","53,931","91,134","83,684","7,450","17,060","8,765","8,295","26,526","23,145","57,168","51,273","4,090","25,653","21,533","38,367","21,333","15,628",778,"3,370","2,902","2,611","7,061","56,294","13,866","42,428","36,808","5,620","9,732","40,522","33,554","3,136","51,151","84,434","77,114","7,320","16,811","8,244","8,567","25,277","21,666","54,878","49,245","3,869","23,971","20,143","46,860","20,658","15,031",785,"3,415","2,807","2,615","6,796","55,481","14,107","41,374","36,064","5,310","9,456","37,580","30,133","3,802","47,049"
Apr. 2022,"130,767","119,780","10,987","18,797","11,172","7,625","41,348","35,474","81,778","73,535","5,976","35,542","29,403","54,426","25,652","18,447",,"3,267","3,186",,"8,586","72,208","11,118","61,090","52,439","8,651","15,499","112,206","102,245","3,380","87,827","130,853","120,644","10,209","20,629","12,286","8,343","43,352","37,920","78,807","70,735","5,801","32,964","27,445","63,825","26,174","18,209",,"3,538","3,238",,"8,546","70,621","11,541","59,080","50,971","8,109","15,096","104,504","94,446","4,036","80,528","133,472","123,866","9,606","20,041","11,936","8,105","42,014","36,599","72,553","64,366","5,938","32,505","27,348","44,722","23,962","16,537",618,"3,192","3,477",,"8,960","67,331","11,097","56,234","48,029","8,205","13,212","93,803","84,994","2,776","67,981","65,177","58,417","6,760","7,284","3,939","3,345","31,713","27,506","70,989","64,070","5,189","26,455","24,277","26,948","2,849","1,799",83,494,485,540,"3,712","55,886","6,191","49,695","42,294","7,401","7,131","78,848","72,934","2,292","31,195","101,231","93,129","8,102","17,403","9,941","7,462","30,815","27,224","64,293","57,644","4,661","28,559","23,799","44,428","22,353","16,267",770,"3,182","3,178","2,689","6,673","59,543","11,359","48,184","41,428","6,756","10,845","59,814","52,317","2,925","62,730","99,981","92,165","7,816","17,910","9,999","7,911","29,802","26,372","62,353","55,862","4,552","28,006","23,141","42,946","22,070","16,025",797,"3,305","3,090","2,737","7,063","58,026","12,198","45,828","39,475","6,353","10,718","55,957","48,019","3,196","59,471","97,294","89,472","7,822","17,225","9,399","7,826","29,038","25,247","60,481","54,199","4,372","26,749","22,239","39,786","21,823","16,004",772,"3,338","3,079","2,507","7,053","57,487","12,398","45,089","38,819","6,270","10,258","49,347","42,678","2,515","57,375","93,861","86,300","7,561","17,080","9,203","7,877","27,966","24,329","57,903","51,832","4,193","26,740","22,409","35,221","21,376","15,612",766,"3,365","2,987","2,559","7,205","56,866","12,895","43,971","38,088","5,883","10,136","43,845","37,453","2,276","54,244","91,689","84,130","7,559","17,270","8,885","8,385","26,750","23,244","57,083","51,137","4,057","25,201","21,064","37,822","21,426","15,682",779,"3,318","2,875","2,652","7,088","56,226","13,745","42,481","36,930","5,551","9,783","40,792","34,040","2,814","51,768","85,815","78,506","7,309","16,900","8,366","8,534","26,126","22,313","55,269","49,591","3,911","24,176","20,304","47,080","21,125","15,414",779,"3,418","2,878","2,631","6,897","55,915","14,412","41,503","36,124","5,379","9,377","37,729","30,488","3,528","47,172"
May 2022,"132,976","121,840","11,136","18,820","11,083","7,737","41,937","35,955","81,788","73,414","6,028","35,928","29,847","52,824","25,697","18,416",,"3,312","3,228",,"8,599","72,524","11,137","61,387","52,684","8,703","15,339","113,526","103,683","3,211","89,200","126,273","115,865","10,408","20,045","12,022","8,023","42,775","37,123","79,541","71,509","5,767","32,898","27,444","66,583","25,716","18,116",,"3,494","3,315",,"8,534","71,095","11,569","59,526","51,200","8,326","14,898","105,375","94,811","4,552","81,182","131,141","121,722","9,419","19,853","11,813","8,040","40,456","35,280","73,178","65,018","5,894","31,859","26,666","44,813","24,616","16,903",,"3,275","3,517",,"8,693","66,599","11,343","55,256","47,260","7,996","12,355","91,719","83,200","2,829","70,096","98,701","90,338","8,363","11,263","7,126","4,137","36,223","31,493","72,222","64,550","5,672","27,033","24,133","29,847","8,260","5,204",153,"1,008","1,652","1,344","6,483","60,881","8,765","52,116","44,198","7,918","8,662","85,171","79,005","2,336","41,045","103,095","95,003","8,092","17,681","10,034","7,647","30,569","27,096","64,215","57,581","4,676","28,811","23,982","43,684","22,168","16,193",763,"3,226","3,065","2,681","6,701","59,306","11,361","47,945","41,305","6,640","11,010","61,629","54,074","2,863","63,465","100,810","92,877","7,933","17,829","9,907","7,922","30,646","27,028","62,434","55,893","4,592","28,416","23,478","43,787","22,779","16,699",781,"3,455","3,137","2,735","7,052","59,500","12,326","47,174","40,684","6,490","10,838","55,690","48,011","2,960","60,804","97,721","89,954","7,767","17,233","9,485","7,748","28,746","25,005","60,619","54,316","4,378","26,782","22,319","38,137","21,609","15,838",798,"3,235","2,990","2,523","6,959","56,501","12,274","44,227","38,124","6,103","10,051","49,744","42,868","2,601","57,384","94,152","86,534","7,618","17,182","9,260","7,922","27,553","24,013","58,104","51,957","4,230","26,660","22,317","36,008","21,483","15,631",784,"3,333","3,041","2,608","7,254","56,584","12,760","43,824","37,977","5,847","9,997","44,734","38,146","2,401","54,292","92,385","84,794","7,591","17,504","9,070","8,434","26,823","23,182","57,099","51,191","4,075","25,180","21,069","39,295","21,596","15,817",781,"3,419","2,953","2,636","7,133","56,742","13,960","42,782","37,142","5,640","9,991","40,618","34,178","2,689","51,939","85,914","78,714","7,200","16,765","8,348","8,417","26,420","22,722","55,450","49,769","3,902","24,506","20,488","46,822","20,732","15,116",766,"3,421","2,808","2,601","6,861","55,947","14,215","41,732","36,317","5,415","9,536","37,764","30,603","3,288","47,575"
Jun. 2022,"133,682","122,397","11,285","19,020","11,258","7,762","41,391","35,473","81,463","73,118","5,972","36,020","29,946","52,499","25,736","18,419",,"3,265","3,255",,"8,542","72,448","10,898","61,550","52,901","8,649","15,536","114,399","104,169","3,306","89,782","126,222","115,878","10,344","19,563","11,777","7,786","42,904","37,223","80,479","72,387","5,846","33,427","27,876","68,257","25,930","18,083",,"3,475","3,306",,"8,603","72,032","11,474","60,558","52,295","8,263","15,309","105,679","95,236","4,416","82,110","127,347","117,909","9,438","20,202","11,745","8,457","39,769","34,548","73,796","65,595","5,885","32,857","27,596","45,688","25,570","17,765",,"3,582","3,567",,"8,572","66,148","11,497","54,651","46,918","7,733","13,253","95,212","86,634","3,019","73,198","107,086","98,137","8,949","15,745","9,878","5,867","36,460","31,642","70,819","63,114","5,662","29,006","25,209","33,578","17,088","11,336",346,"2,170","3,071","2,529","8,142","61,594","9,565","52,029","44,119","7,910","10,595","84,508","77,696","2,278","52,838","102,851","94,735","8,116","17,672","10,075","7,597","30,617","26,919","64,523","57,850","4,718","28,656","23,772","41,916","22,150","16,190",765,"3,166","3,100","2,616","6,749","59,455","11,194","48,261","41,562","6,699","11,049","63,218","55,449","2,879","64,306","100,387","92,464","7,923","17,907","9,939","7,968","31,118","27,445","62,202","55,700","4,563","28,151","23,168","43,465","22,206","16,148",782,"3,315","3,098","2,753","6,836","58,555","11,806","46,749","40,337","6,412","10,786","55,917","48,497","2,913","61,459","98,796","91,084","7,712","17,240","9,573","7,667","28,785","25,115","60,369","54,097","4,373","27,008","22,598","37,502","21,764","15,936",798,"3,321","3,023","2,557","6,969","57,650","12,283","45,367","39,128","6,239","10,039","50,171","43,337","2,540","57,245","94,712","86,980","7,732","17,299","9,415","7,884","28,324","24,627","58,455","52,275","4,272","26,837","22,350","37,138","21,636","15,843",797,"3,356","3,062","2,533","7,581","57,149","13,059","44,090","38,127","5,963","10,056","45,288","38,675","2,399","54,282","92,311","84,634","7,677","17,436","8,898","8,538","26,543","22,983","57,344","51,403","4,081","25,364","21,173","39,836","21,312","15,526",776,"3,368","2,907","2,686","7,073","56,561","13,665","42,896","37,261","5,635","10,038","40,925","34,308","2,720","51,906","86,221","79,114","7,107","16,692","8,360","8,332","26,632","22,915","55,901","50,097","3,998","24,702","20,704","45,731","20,795","15,131",754,"3,376","2,848","2,612","6,948","55,907","13,993","41,914","36,466","5,448","9,576","38,633","31,624","3,233","47,749"
